DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2017-Q3,385324,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2017-Q4,386131,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2018-Q1,386985,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2018-Q2,387759,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2018-Q3,389105,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2018-Q4,390760,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2019-Q1,392146,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2019-Q2,394125,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2019-Q3,396598,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2019-Q4,400088,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2020-Q1,402848,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2020-Q2,404360,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2020-Q3,405923,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2020-Q4,407625,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2021-Q1,408730,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2021-Q2,410309,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,1: New South Wales,Q: Quarterly,2021-Q3,411584,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2013-Q4,33594,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2014-Q1,33721,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2014-Q2,33822,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2014-Q3,33851,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2014-Q4,33927,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2015-Q1,33981,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2015-Q2,34083,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2015-Q3,34167,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2015-Q4,34254,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2016-Q1,34374,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2016-Q2,34500,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2016-Q3,34582,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2016-Q4,34743,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2017-Q1,34856,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2017-Q2,34963,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2017-Q3,35058,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2017-Q4,35205,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2018-Q1,35358,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2018-Q2,35487,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2018-Q3,35725,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2018-Q4,35951,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2019-Q1,36150,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2019-Q2,36339,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2019-Q3,36578,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2019-Q4,36835,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2020-Q1,37047,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2020-Q2,37240,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2020-Q3,37394,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2020-Q4,37536,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2021-Q1,37689,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2021-Q2,37854,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A60: 60-64,6: Tasmania,Q: Quarterly,2021-Q3,37977,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2013-Q4,109171,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2014-Q1,110089,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2014-Q2,110915,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2014-Q3,111509,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2014-Q4,112093,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2015-Q1,112962,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2015-Q2,113509,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2015-Q3,113840,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2015-Q4,114174,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2016-Q1,114628,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2016-Q2,114929,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2016-Q3,115275,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2016-Q4,115487,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2017-Q1,115805,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2017-Q2,116061,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2017-Q3,116215,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2017-Q4,116182,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2018-Q1,116567,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2018-Q2,116647,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2018-Q3,116892,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2018-Q4,116930,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2019-Q1,117232,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2019-Q2,117446,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2019-Q3,117882,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2019-Q4,118175,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2020-Q1,118763,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2020-Q2,118687,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2020-Q3,118352,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2020-Q4,117981,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2021-Q1,117761,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2021-Q2,117473,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A30: 30-34,4: South Australia,Q: Quarterly,2021-Q3,116945,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2013-Q4,1743256,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2014-Q1,1752271,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2014-Q2,1756185,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2014-Q3,1763279,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2014-Q4,1768953,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2015-Q1,1779291,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2015-Q2,1786026,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2015-Q3,1791528,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2015-Q4,1796836,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2016-Q1,1807679,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2016-Q2,1814296,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2016-Q3,1822658,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2016-Q4,1829368,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2017-Q1,1842546,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2017-Q2,1849231,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2017-Q3,1856624,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2017-Q4,1860377,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2018-Q1,1871683,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2018-Q2,1877318,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2018-Q3,1886153,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2018-Q4,1891076,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2019-Q1,1902537,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2019-Q2,1906892,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2019-Q3,1911957,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2019-Q4,1913158,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2020-Q1,1914997,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2020-Q2,1906307,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2020-Q3,1887673,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2020-Q4,1872615,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2021-Q1,1859639,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2021-Q2,1848806,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A25: 25-29,AUS: Australia,Q: Quarterly,2021-Q3,1834475,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2013-Q4,101305,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2014-Q1,101787,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2014-Q2,102079,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2014-Q3,102326,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2014-Q4,102398,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2015-Q1,102463,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2015-Q2,102397,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2015-Q3,102713,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2015-Q4,102813,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2016-Q1,103023,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2016-Q2,103072,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2016-Q3,103070,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2016-Q4,102506,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2017-Q1,102222,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2017-Q2,101864,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2017-Q3,101723,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2017-Q4,101106,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2018-Q1,100855,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2018-Q2,100406,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2018-Q3,100211,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2018-Q4,99974,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2019-Q1,99722,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2019-Q2,99423,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2019-Q3,99351,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2019-Q4,99047,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2020-Q1,98792,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2020-Q2,98283,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2020-Q3,97604,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2020-Q4,96904,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2021-Q1,96609,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2021-Q2,96315,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A04: 0-4,4: South Australia,Q: Quarterly,2021-Q3,96253,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2013-Q4,77542,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2014-Q1,78443,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2014-Q2,79042,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2014-Q3,79517,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2014-Q4,80466,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2015-Q1,81254,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2015-Q2,81928,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2015-Q3,82369,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2015-Q4,83297,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2016-Q1,84296,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2016-Q2,84930,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2016-Q3,85325,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2016-Q4,85985,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2017-Q1,86645,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2017-Q2,87042,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2017-Q3,87208,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2017-Q4,87892,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2018-Q1,88615,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2018-Q2,89016,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2018-Q3,89521,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2018-Q4,90378,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2019-Q1,91091,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,8599: 85 and over,3: Queensland,Q: Quarterly,2019-Q2,91585,PSNS: Persons,,
